Index,Material,ObjPath,QualityLevel,ShaderName,HardWare,Work Registers,Uniform Registers,Stak Spilling,16-bit arithmetic,Total Instruction: FMA,Total Instruction: CVT,Total Instruction: SFU,Total Instruction: Load/Store,Total Instruction: Varying,Total Instruction: Texture,Total Instruction: Bound,shortest Path :FMA,shortest Path :CVT,shortest Path : SFU,shortest Path : Load/Store,shortest Path : Varying,shortest Path : Texture,shortest Path : Bound,longest Path : FMA,longest Path : CVT,longest Path : SFU,longest Path :  Load/Store,longest Path : Varying,longest Path : Texture,longest Path : Bound,Has uniform computation,Has sid-effects,Modifies Coverage,Uses late ZS test,Uses late ZS update,Reads color buffer
241,,M_Bloodhound_91,HighQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,25,50,FALSE,52,1.33,0.3,0.12,0,0.75,1,   FMA,0.8,0.23,0.12,0,0.75,1,     T,1.33,0.3,0.12,0,0.75,1,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
242,,M_Bloodhound_91,LowQuality,.frag, Mali-G78 r1p1,26,46,FALSE,34,0.94,0.22,0.12,0,0.75,1,     T,0.8,0.17,0.12,0,0.75,1,     T,0.94,0.22,0.12,0,0.75,1,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
243,,M_Bloodhound_91,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,26,46,FALSE,34,0.94,0.22,0.12,0,0.75,1,     T,0.8,0.17,0.12,0,0.75,1,     T,0.94,0.22,0.12,0,0.75,1,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
244,,M_Bloodhound_91,MidQuality,.frag, Mali-G78 r1p1,26,46,FALSE,34,0.94,0.22,0.12,0,0.75,1,     T,0.8,0.17,0.12,0,0.75,1,     T,0.94,0.22,0.12,0,0.75,1,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
245,,M_Bloodhound_91,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,25,50,FALSE,52,1.33,0.3,0.12,0,0.75,1,   FMA,0.8,0.23,0.12,0,0.75,1,     T,1.33,0.3,0.12,0,0.75,1,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
246,,M_Bloodhound_91,MidQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,25,50,FALSE,52,1.33,0.3,0.12,0,0.75,1,   FMA,0.8,0.23,0.12,0,0.75,1,     T,1.33,0.3,0.12,0,0.75,1,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
247,,M_Bloodhound_91,UltraQuality,.frag, Mali-G78 r1p1,26,46,FALSE,34,0.94,0.22,0.12,0,0.75,1,     T,0.8,0.17,0.12,0,0.75,1,     T,0.94,0.22,0.12,0,0.75,1,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
248,,M_Bloodhound_91,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,25,50,FALSE,52,1.33,0.3,0.12,0,0.75,1,   FMA,0.8,0.23,0.12,0,0.75,1,     T,1.33,0.3,0.12,0,0.75,1,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
249,,M_Bloodhound_91,UltraQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,25,50,FALSE,52,1.33,0.3,0.12,0,0.75,1,   FMA,0.8,0.23,0.12,0,0.75,1,     T,1.33,0.3,0.12,0,0.75,1,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
250,,M_Bloodhound_UI_01,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,50,FALSE,19,1.11,0.89,1.12,0,0.75,0.75,   SFU,0.68,0.39,0.38,0,0.75,0.75,  V& T,1.11,0.89,1.12,0,0.75,0.75,   SFU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
251,,M_Bloodhound_UI_01,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,50,FALSE,19,1.11,0.89,1.12,0,0.75,0.75,   SFU,0.68,0.39,0.38,0,0.75,0.75,  V& T,1.11,0.89,1.12,0,0.75,0.75,   SFU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
252,,M_Bloodhound_UI_01,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,50,FALSE,19,1.11,0.89,1.12,0,0.75,0.75,   SFU,0.68,0.39,0.38,0,0.75,0.75,  V& T,1.11,0.89,1.12,0,0.75,0.75,   SFU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
253,,M_Bloodhound_UI_01,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,50,FALSE,19,1.11,0.89,1.12,0,0.75,0.75,   SFU,0.68,0.39,0.38,0,0.75,0.75,  V& T,1.11,0.89,1.12,0,0.75,0.75,   SFU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
254,,M_Bloodhound_UI_02,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,19,40,FALSE,11,0.19,0.12,0,0,0.25,0.75,     T,0.19,0.09,0,0,0.25,0.75,     T,0.19,0.12,0,0,0.25,0.75,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
255,,M_Bloodhound_UI_02,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,19,40,FALSE,11,0.19,0.12,0,0,0.25,0.75,     T,0.19,0.09,0,0,0.25,0.75,     T,0.19,0.12,0,0,0.25,0.75,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
256,,M_Bloodhound_UI_02,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,19,40,FALSE,11,0.19,0.12,0,0,0.25,0.75,     T,0.19,0.09,0,0,0.25,0.75,     T,0.19,0.12,0,0,0.25,0.75,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
257,,M_Bloodhound_UI_02,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,19,40,FALSE,11,0.19,0.12,0,0,0.25,0.75,     T,0.19,0.09,0,0,0.25,0.75,     T,0.19,0.12,0,0,0.25,0.75,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
258,,M_Bone_leaf,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,82,FALSE,36,4.38,1.52,2.06,0,2.12,3.75,   FMA,3.34,1.19,1.62,0,2.12,3.75,     T,4.38,1.52,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
259,,M_Bone_leaf,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,82,FALSE,36,4.38,1.52,2.06,0,2.12,3.75,   FMA,3.34,1.19,1.62,0,2.12,3.75,     T,4.38,1.52,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
260,,M_Bone_leaf,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,82,FALSE,36,4.38,1.52,2.06,0,2.12,3.75,   FMA,3.34,1.19,1.62,0,2.12,3.75,     T,4.38,1.52,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
261,,M_Bone_leaf,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,82,FALSE,36,4.38,1.52,2.06,0,2.12,3.75,   FMA,3.34,1.19,1.62,0,2.12,3.75,     T,4.38,1.52,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
262,,M_Bone_leaf,HighQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,82,FALSE,36,4.38,1.52,2.06,0,2.12,3.75,   FMA,3.34,1.19,1.62,0,2.12,3.75,     T,4.38,1.52,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
263,,M_Bone_leaf,HighQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,82,FALSE,36,4.38,1.52,2.06,0,2.12,3.75,   FMA,3.34,1.19,1.62,0,2.12,3.75,     T,4.38,1.52,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
264,,M_Bone_leaf,LowQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,34,FALSE,26,1.31,0.77,0.69,0,1.38,1.25,     V,0.89,0.61,0.62,0,1.12,1.25,     T,1.31,0.77,0.69,0,1.38,1.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
265,,M_Bone_leaf,LowQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,34,FALSE,26,1.31,0.77,0.69,0,1.38,1.25,     V,0.89,0.61,0.62,0,1.12,1.25,     T,1.31,0.77,0.69,0,1.38,1.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
266,,M_Bone_leaf,LowQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,34,FALSE,26,1.31,0.77,0.69,0,1.38,1.25,     V,0.89,0.61,0.62,0,1.12,1.25,     T,1.31,0.77,0.69,0,1.38,1.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
267,,M_Bone_leaf,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,82,FALSE,37,4.22,1.52,2.06,0,2.12,3,   FMA,3.19,1.17,1.62,0,2.12,3,   FMA,4.22,1.52,2.06,0,2.12,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
268,,M_Bone_leaf,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,82,FALSE,37,4.22,1.52,2.06,0,2.12,3,   FMA,3.19,1.17,1.62,0,2.12,3,   FMA,4.22,1.52,2.06,0,2.12,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
269,,M_Bone_leaf,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,82,FALSE,37,4.22,1.52,2.06,0,2.12,3,   FMA,3.19,1.17,1.62,0,2.12,3,   FMA,4.22,1.52,2.06,0,2.12,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
270,,M_Bone_leaf,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,82,FALSE,37,4.22,1.52,2.06,0,2.12,3,   FMA,3.19,1.17,1.62,0,2.12,3,   FMA,4.22,1.52,2.06,0,2.12,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
271,,M_Bone_leaf,MidQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,82,FALSE,37,4.22,1.52,2.06,0,2.12,3,   FMA,3.19,1.17,1.62,0,2.12,3,   FMA,4.22,1.52,2.06,0,2.12,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
272,,M_Bone_leaf,MidQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,82,FALSE,37,4.22,1.52,2.06,0,2.12,3,   FMA,3.19,1.17,1.62,0,2.12,3,   FMA,4.22,1.52,2.06,0,2.12,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
273,,M_Bone_leaf,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,90,FALSE,33,4.66,1.59,2.06,0,2.12,3.75,   FMA,3.62,1.27,1.62,0,2.12,3.75,     T,4.66,1.59,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
274,,M_Bone_leaf,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,90,FALSE,33,4.66,1.59,2.06,0,2.12,3.75,   FMA,3.62,1.27,1.62,0,2.12,3.75,     T,4.66,1.59,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
275,,M_Bone_leaf,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,90,FALSE,33,4.66,1.59,2.06,0,2.12,3.75,   FMA,3.62,1.27,1.62,0,2.12,3.75,     T,4.66,1.59,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
276,,M_Bone_leaf,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,90,FALSE,33,4.66,1.59,2.06,0,2.12,3.75,   FMA,3.62,1.27,1.62,0,2.12,3.75,     T,4.66,1.59,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
277,,M_Bone_leaf,UltraQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,90,FALSE,33,4.66,1.59,2.06,0,2.12,3.75,   FMA,3.62,1.27,1.62,0,2.12,3.75,     T,4.66,1.59,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
278,,M_Bone_leaf,UltraQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,90,FALSE,33,4.66,1.59,2.06,0,2.12,3.75,   FMA,3.62,1.27,1.62,0,2.12,3.75,     T,4.66,1.59,2.06,0,2.12,3.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
279,,M_Build,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,88,FALSE,0,4.53,0.89,1.62,0,2.38,3,   FMA,3.38,0.56,1.19,0,2.38,3,   FMA,4.53,0.89,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
280,,M_Build,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,88,FALSE,0,4.53,0.89,1.62,0,2.38,3,   FMA,3.38,0.56,1.19,0,2.38,3,   FMA,4.53,0.89,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
281,,M_Build,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,88,FALSE,0,4.53,0.89,1.62,0,2.38,3,   FMA,3.38,0.56,1.19,0,2.38,3,   FMA,4.53,0.89,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
282,,M_Build,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,88,FALSE,0,4.53,0.89,1.62,0,2.38,3,   FMA,3.38,0.56,1.19,0,2.38,3,   FMA,4.53,0.89,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
283,,M_Build,HighQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,88,FALSE,0,4.53,0.89,1.62,0,2.38,3,   FMA,3.38,0.56,1.19,0,2.38,3,   FMA,4.53,0.89,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
284,,M_Build,HighQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,88,FALSE,0,4.53,0.89,1.62,0,2.38,3,   FMA,3.38,0.56,1.19,0,2.38,3,   FMA,4.53,0.89,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
285,,M_Build,HighQuality,TMobileBasePassVSFMobileDirectionalLightAndSHIndirectPolicyCSM.frag, Mali-G78 r1p1,64,88,FALSE,0,4.53,0.89,1.62,0,2.38,3,   FMA,3.38,0.56,1.19,0,2.38,3,   FMA,4.53,0.89,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
286,,M_Build,HighQuality,TMobileBasePassVSFMobileDirectionalLightAndSHIndirectPolicyNoCSM.frag, Mali-G78 r1p1,23,22,FALSE,0,0.74,0.39,0.25,0,1.38,0.25,     V,0.28,0.27,0.19,0,1.12,0.25,     V,0.74,0.39,0.25,0,1.38,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
287,,M_Build,LowQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,23,22,FALSE,0,0.74,0.39,0.25,0,1.38,0.25,     V,0.28,0.27,0.19,0,1.12,0.25,     V,0.74,0.39,0.25,0,1.38,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
288,,M_Build,LowQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,23,22,FALSE,0,0.74,0.39,0.25,0,1.38,0.25,     V,0.28,0.27,0.19,0,1.12,0.25,     V,0.74,0.39,0.25,0,1.38,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
289,,M_Build,LowQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,23,22,FALSE,0,0.74,0.39,0.25,0,1.38,0.25,     V,0.28,0.27,0.19,0,1.12,0.25,     V,0.74,0.39,0.25,0,1.38,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
290,,M_Build,LowQuality,TMobileBasePassVSFMobileDirectionalLightAndSHIndirectPolicyNoCSM.frag, Mali-G78 r1p1,23,22,FALSE,0,0.74,0.39,0.25,0,1.38,0.25,     V,0.28,0.27,0.19,0,1.12,0.25,     V,0.74,0.39,0.25,0,1.38,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
291,,M_Build,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,88,FALSE,0,4.38,0.83,1.62,0,2.38,2.25,   FMA,3.22,0.52,1.19,0,2.38,2.25,   FMA,4.38,0.83,1.62,0,2.38,2.25,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
292,,M_Build,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,88,FALSE,0,4.38,0.83,1.62,0,2.38,2.25,   FMA,3.22,0.52,1.19,0,2.38,2.25,   FMA,4.38,0.83,1.62,0,2.38,2.25,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
293,,M_Build,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,88,FALSE,0,4.38,0.83,1.62,0,2.38,2.25,   FMA,3.22,0.52,1.19,0,2.38,2.25,   FMA,4.38,0.83,1.62,0,2.38,2.25,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
294,,M_Build,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,88,FALSE,0,4.38,0.83,1.62,0,2.38,2.25,   FMA,3.22,0.52,1.19,0,2.38,2.25,   FMA,4.38,0.83,1.62,0,2.38,2.25,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
295,,M_Build,MidQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,88,FALSE,0,4.38,0.83,1.62,0,2.38,2.25,   FMA,3.22,0.52,1.19,0,2.38,2.25,   FMA,4.38,0.83,1.62,0,2.38,2.25,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
296,,M_Build,MidQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,88,FALSE,0,4.38,0.83,1.62,0,2.38,2.25,   FMA,3.22,0.52,1.19,0,2.38,2.25,   FMA,4.38,0.83,1.62,0,2.38,2.25,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
297,,M_Build,MidQuality,TMobileBasePassVSFMobileDirectionalLightAndSHIndirectPolicyCSM.frag, Mali-G78 r1p1,32,88,FALSE,0,4.38,0.83,1.62,0,2.38,2.25,   FMA,3.22,0.52,1.19,0,2.38,2.25,   FMA,4.38,0.83,1.62,0,2.38,2.25,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
298,,M_Build,MidQuality,TMobileBasePassVSFMobileDirectionalLightAndSHIndirectPolicyNoCSM.frag, Mali-G78 r1p1,23,22,FALSE,0,0.74,0.39,0.25,0,1.38,0.25,     V,0.28,0.27,0.19,0,1.12,0.25,     V,0.74,0.39,0.25,0,1.38,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
299,,M_Build,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,98,FALSE,0,4.84,0.97,1.62,0,2.38,3,   FMA,3.69,0.64,1.19,0,2.38,3,   FMA,4.84,0.97,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
300,,M_Build,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,98,FALSE,0,4.84,0.97,1.62,0,2.38,3,   FMA,3.69,0.64,1.19,0,2.38,3,   FMA,4.84,0.97,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
301,,M_Build,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,98,FALSE,0,4.84,0.97,1.62,0,2.38,3,   FMA,3.69,0.64,1.19,0,2.38,3,   FMA,4.84,0.97,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
302,,M_Build,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,98,FALSE,0,4.84,0.97,1.62,0,2.38,3,   FMA,3.69,0.64,1.19,0,2.38,3,   FMA,4.84,0.97,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
303,,M_Build,UltraQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,98,FALSE,0,4.84,0.97,1.62,0,2.38,3,   FMA,3.69,0.64,1.19,0,2.38,3,   FMA,4.84,0.97,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
304,,M_Build,UltraQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,98,FALSE,0,4.84,0.97,1.62,0,2.38,3,   FMA,3.69,0.64,1.19,0,2.38,3,   FMA,4.84,0.97,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
305,,M_Build,UltraQuality,TMobileBasePassVSFMobileDirectionalLightAndSHIndirectPolicyCSM.frag, Mali-G78 r1p1,64,98,FALSE,0,4.84,0.97,1.62,0,2.38,3,   FMA,3.69,0.64,1.19,0,2.38,3,   FMA,4.84,0.97,1.62,0,2.38,3,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
306,,M_Build,UltraQuality,TMobileBasePassVSFMobileDirectionalLightAndSHIndirectPolicyNoCSM.frag, Mali-G78 r1p1,23,22,FALSE,0,0.74,0.39,0.25,0,1.38,0.25,     V,0.28,0.27,0.19,0,1.12,0.25,     V,0.74,0.39,0.25,0,1.38,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
